MM:DD:YYYY hh:mm:ss,Library_Version,Prob_left,Prob_right,Battery_Voltage,Motor_Turns,PelletsToSwitch,Event,High_prob_poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Session_type,Device_Number
2023-02-19 21:22:00,1.17.0,20,80,4.09,,30,Left,Right,206,134,187,7,,,3.19,,,,,Bandit,C:\Use
2023-02-19 21:28:00,1.17.0,20,80,4.09,,30,LeftinTimeOut,Right,206,134,187,7,,,,,,,,Bandit,C:\Use
2023-02-19 21:30:00,1.17.0,20,80,4.09,,30,Right,Right,206,135,187,7,,,0.0,,,,,Bandit,C:\Use
2023-02-19 21:30:00,1.17.0,20,80,4.09,,30,Left,Right,207,135,187,7,,,0.06,,,,,Bandit,C:\Use
2023-02-19 21:30:00,1.17.0,20,80,4.09,,30,LeftinTimeOut,Right,207,135,187,7,,,,,,,,Bandit,C:\Use
2023-02-19 21:32:00,1.17.0,20,80,4.09,,30,Left,Right,208,135,187,7,,,0.0,,,,,Bandit,C:\Use
2023-02-19 21:33:00,1.17.0,20,80,4.1,,30,LeftinTimeOut,Right,208,135,187,7,,,,,,,,Bandit,C:\Use
2023-02-19 21:33:00,1.17.0,20,80,4.1,,30,Left,Right,209,135,187,7,,,0.1,,,,,Bandit,C:\Use
2023-02-19 21:33:00,1.17.0,20,80,4.1,,30,LeftinTimeOut,Right,209,135,187,7,,,,,,,,Bandit,C:\Use
2023-02-19 21:33:00,1.17.0,20,80,4.09,,30,LeftinTimeOut,Right,209,135,187,7,,,,,,,,Bandit,C:\Use
2023-02-19 21:37:00,1.17.0,20,80,4.09,,30,Right,Right,209,136,187,7,,,0.0,,,,,Bandit,C:\Use
2023-02-19 21:37:00,1.17.0,20,80,4.09,,30,LeftinTimeOut,Right,209,136,187,7,,,,,,,,Bandit,C:\Use
2023-02-19 21:38:00,1.17.0,20,80,4.09,,30,Left,Right,210,136,187,7,,,0.0,,,,,Bandit,C:\Use
2023-02-19 21:40:00,1.17.0,20,80,4.09,,30,Right,Right,210,137,187,7,,,0.0,,,,,Bandit,C:\Use
2023-02-19 21:41:00,1.17.0,20,80,4.1,,30,Right,Right,210,138,187,7,,,0.0,,,,,Bandit,C:\Use
2023-02-19 21:41:00,1.17.0,20,80,4.09,1.0,30,Pellet,Right,210,138,188,7,0.5,1314.0,,,,,,Bandit,C:\Use
2023-02-19 21:41:00,1.17.0,20,80,4.09,,30,Right,Right,210,139,188,8,,,0.0,,,,,Bandit,C:\Use
2023-02-19 21:42:00,1.17.0,20,80,4.09,1.0,30,Pellet,Right,210,139,189,8,0.56,22.0,,,,,,Bandit,C:\Use
2023-02-19 21:42:00,1.17.0,20,80,4.09,,30,Right,Right,210,140,189,9,,,0.0,,,,,Bandit,C:\Use
2023-02-19 21:42:00,1.17.0,20,80,4.09,1.0,30,Pellet,Right,210,140,190,9,0.31,17.0,,,,,,Bandit,C:\Use
2023-02-19 21:42:00,1.17.0,20,80,4.1,,30,Right,Right,210,141,190,10,,,0.0,,,,,Bandit,C:\Use
2023-02-19 21:42:00,1.17.0,20,80,4.1,,30,RightinTimeout,Right,210,141,190,10,,,0.23,,,,,Bandit,C:\Use
2023-02-19 21:43:00,1.17.0,20,80,4.09,,30,Left,Right,211,141,190,10,,,0.0,,,,,Bandit,C:\Use
2023-02-19 21:43:00,1.17.0,20,80,4.09,,30,RightinTimeout,Right,211,141,190,10,,,0.48,,,,,Bandit,C:\Use
2023-02-19 21:43:00,1.17.0,20,80,4.09,,30,Right,Right,211,142,190,10,,,0.0,,,,,Bandit,C:\Use
2023-02-19 21:43:00,1.17.0,20,80,4.09,1.0,30,Pellet,Right,211,142,191,10,0.44,82.0,,,,,,Bandit,C:\Use
2023-02-19 21:44:00,1.17.0,20,80,4.09,,30,Right,Right,211,143,191,11,,,0.03,,,,,Bandit,C:\Use
2023-02-19 21:44:00,1.17.0,20,80,4.09,2.0,30,Pellet,Right,211,143,192,11,0.37,25.0,,,,,,Bandit,C:\Use
2023-02-19 21:44:00,1.17.0,20,80,4.09,,30,Right,Right,211,144,192,12,,,0.04,,,,,Bandit,C:\Use
2023-02-19 21:44:00,1.17.0,20,80,4.09,2.0,30,Pellet,Right,211,144,193,12,0.12,28.0,,,,,,Bandit,C:\Use
2023-02-19 21:44:00,1.17.0,20,80,4.09,,30,Right,Right,211,145,193,13,,,0.1,,,,,Bandit,C:\Use
2023-02-19 21:45:00,1.17.0,20,80,4.09,1.0,30,Pellet,Right,211,145,194,13,0.37,25.0,,,,,,Bandit,C:\Use
2023-02-19 21:45:00,1.17.0,20,80,4.09,,30,Right,Right,211,146,194,14,,,0.0,,,,,Bandit,C:\Use
2023-02-19 21:45:00,1.17.0,20,80,4.09,1.0,30,Pellet,Right,211,146,195,14,0.18,26.0,,,,,,Bandit,C:\Use
2023-02-19 21:45:00,1.17.0,20,80,4.09,,30,Right,Right,211,147,195,15,,,0.0,,,,,Bandit,C:\Use
2023-02-19 21:45:00,1.17.0,20,80,4.09,1.0,30,Pellet,Right,211,147,196,15,0.31,25.0,,,,,,Bandit,C:\Use
2023-02-19 21:46:00,1.17.0,20,80,4.09,,30,Right,Right,211,148,196,16,,,0.0,,,,,Bandit,C:\Use
2023-02-19 21:46:00,1.17.0,20,80,4.09,1.0,30,Pellet,Right,211,148,197,16,0.69,22.0,,,,,,Bandit,C:\Use
2023-02-19 21:46:00,1.17.0,20,80,4.1,,30,Right,Right,211,149,197,17,,,0.43,,,,,Bandit,C:\Use
2023-02-19 21:46:00,1.17.0,20,80,4.1,1.0,30,Pellet,Right,211,149,198,17,0.12,23.0,,,,,,Bandit,C:\Use
2023-02-19 21:46:00,1.17.0,20,80,4.09,,30,Right,Right,211,150,198,18,,,0.0,,,,,Bandit,C:\Use
2023-02-19 21:46:00,1.17.0,20,80,4.1,1.0,30,Pellet,Right,211,150,199,18,0.18,23.0,,,,,,Bandit,C:\Use
2023-02-19 21:47:00,1.17.0,20,80,4.09,,30,Right,Right,211,151,199,19,,,0.0,,,,,Bandit,C:\Use
2023-02-19 21:47:00,1.17.0,20,80,4.09,1.0,30,Pellet,Right,211,151,200,19,0.25,21.0,,,,,,Bandit,C:\Use
2023-02-19 21:47:00,1.17.0,20,80,4.09,,30,Right,Right,211,152,200,20,,,0.0,,,,,Bandit,C:\Use
2023-02-19 21:47:00,1.17.0,20,80,4.09,1.0,30,Pellet,Right,211,152,201,20,0.19,34.0,,,,,,Bandit,C:\Use
2023-02-19 21:48:00,1.17.0,20,80,4.09,,30,Right,Right,211,153,201,21,,,0.0,,,,,Bandit,C:\Use
2023-02-19 21:48:00,1.17.0,20,80,4.09,,30,RightinTimeout,Right,211,153,201,21,,,0.15,,,,,Bandit,C:\Use
2023-02-19 22:22:00,1.17.0,20,80,4.09,,30,Left,Right,212,153,201,21,,,1525.72,,,,,Bandit,C:\Use
2023-02-19 22:23:00,1.17.0,20,80,4.09,,30,Right,Right,212,154,201,21,,,0.0,,,,,Bandit,C:\Use
2023-02-19 22:23:00,1.17.0,20,80,4.09,1.0,30,Pellet,Right,212,154,202,21,0.5,2141.0,,,,,,Bandit,C:\Use
2023-02-19 22:24:00,1.17.0,20,80,4.09,,30,Right,Right,212,155,202,22,,,0.0,,,,,Bandit,C:\Use
2023-02-19 22:24:00,1.17.0,20,80,4.09,1.0,30,Pellet,Right,212,155,203,22,0.5,48.0,,,,,,Bandit,C:\Use
2023-02-19 22:24:00,1.17.0,20,80,4.09,,30,Right,Right,212,156,203,23,,,0.0,,,,,Bandit,C:\Use
2023-02-19 22:24:00,1.17.0,20,80,4.09,1.0,30,Pellet,Right,212,156,204,23,0.37,23.0,,,,,,Bandit,C:\Use
2023-02-19 22:25:00,1.17.0,20,80,4.09,,30,Right,Right,212,157,204,24,,,0.0,,,,,Bandit,C:\Use
2023-02-19 22:25:00,1.17.0,20,80,4.09,1.0,30,Pellet,Right,212,157,205,24,0.31,39.0,,,,,,Bandit,C:\Use
2023-02-19 22:26:00,1.17.0,20,80,4.09,,30,Right,Right,212,158,205,25,,,0.0,,,,,Bandit,C:\Use
2023-02-19 22:26:00,1.17.0,20,80,4.09,2.0,30,Pellet,Right,212,158,206,25,0.44,46.0,,,,,,Bandit,C:\Use
2023-02-19 22:26:00,1.17.0,20,80,4.09,,30,Right,Right,212,159,206,26,,,0.0,,,,,Bandit,C:\Use
2023-02-19 22:26:00,1.17.0,20,80,4.09,1.0,30,Pellet,Right,212,159,207,26,0.25,38.0,,,,,,Bandit,C:\Use
2023-02-19 22:27:00,1.17.0,20,80,4.09,,30,Right,Right,212,160,207,27,,,0.0,,,,,Bandit,C:\Use
2023-02-19 22:27:00,1.17.0,20,80,4.09,1.0,30,Pellet,Right,212,160,208,27,0.44,23.0,,,,,,Bandit,C:\Use
2023-02-19 22:27:00,1.17.0,20,80,4.09,,30,Right,Right,212,161,208,28,,,0.0,,,,,Bandit,C:\Use
2023-02-19 22:27:00,1.17.0,20,80,4.09,2.0,30,Pellet,Right,212,161,209,28,0.25,26.0,,,,,,Bandit,C:\Use
2023-02-19 22:28:00,1.17.0,20,80,4.09,,30,Right,Right,212,162,209,29,,,0.04,,,,,Bandit,C:\Use
2023-02-19 22:28:00,1.17.0,20,80,4.09,2.0,30,Pellet,Right,212,162,210,29,0.06,25.0,,,,,,Bandit,C:\Use
2023-02-19 22:28:00,1.17.0,80,20,4.09,,30,Right,Left,212,163,210,0,,,0.0,,,,,Bandit,C:\Use
2023-02-19 22:28:00,1.17.0,80,20,4.09,,30,RightinTimeout,Left,212,163,210,0,,,0.86,,,,,Bandit,C:\Use
2023-02-19 22:36:00,1.17.0,80,20,4.1,,30,Left,Left,213,163,210,0,,,0.0,,,,,Bandit,C:\Use
2023-02-19 22:47:00,1.17.0,80,20,4.09,,30,LeftinTimeOut,Left,213,163,210,0,,,,,,,,Bandit,C:\Use
2023-02-19 22:56:00,1.17.0,80,20,4.09,,30,Right,Left,213,164,210,0,,,0.0,,,,,Bandit,C:\Use
2023-02-19 22:57:00,1.17.0,80,20,4.09,,30,LeftDuringDispense,Left,213,164,210,0,,,56.34,,,,,Bandit,C:\Use
2023-02-19 22:58:00,1.17.0,80,20,4.09,,30,LeftDuringDispense,Left,213,164,210,0,,,31.43,,,,,Bandit,C:\Use
2023-02-19 23:10:00,1.17.0,80,20,4.09,,30,LeftDuringDispense,Left,213,164,210,0,,,715.31,,,,,Bandit,C:\Use
2023-02-20 05:11:00,1.17.0,80,20,4.05,,30,LeftDuringDispense,Left,213,164,210,0,,,21680.97,,,,,Bandit,C:\Use
2023-02-20 05:14:00,1.17.0,80,20,4.05,,30,LeftDuringDispense,Left,213,164,210,0,,,176.47,,,,,Bandit,C:\Use
2023-02-20 05:14:00,1.17.0,80,20,4.05,2.0,30,Pellet,Left,213,164,211,0,0.75,24381.0,,,,,,Bandit,C:\Use
2023-02-20 05:15:00,1.17.0,80,20,4.06,,30,Left,Left,214,164,211,1,,,0.0,,,,,Bandit,C:\Use
2023-02-20 05:15:00,1.17.0,80,20,4.06,,30,LeftinTimeOut,Left,214,164,211,1,,,,,,,,Bandit,C:\Use
2023-02-20 05:15:00,1.17.0,80,20,4.06,,30,Left,Left,215,164,211,1,,,0.2,,,,,Bandit,C:\Use
2023-02-20 05:16:00,1.17.0,80,20,4.06,,30,LeftinTimeOut,Left,215,164,211,1,,,,,,,,Bandit,C:\Use
2023-02-20 05:16:00,1.17.0,80,20,4.06,,30,LeftinTimeOut,Left,215,164,211,1,,,,,,,,Bandit,C:\Use
2023-02-20 05:17:00,1.17.0,80,20,4.06,,30,LeftinTimeOut,Left,215,164,211,1,,,,,,,,Bandit,C:\Use
2023-02-20 05:17:00,1.17.0,80,20,4.06,,30,Left,Left,216,164,211,1,,,0.0,,,,,Bandit,C:\Use
2023-02-20 05:17:00,1.17.0,80,20,4.06,,30,LeftDuringDispense,Left,216,164,211,1,,,17.65,,,,,Bandit,C:\Use
2023-02-20 05:17:00,1.17.0,80,20,4.06,2.0,30,Pellet,Left,216,164,212,1,0.06,193.0,,,,,,Bandit,C:\Use
2023-02-20 05:18:00,1.17.0,80,20,4.06,,30,Left,Left,217,164,212,2,,,0.33,,,,,Bandit,C:\Use
2023-02-20 05:18:00,1.17.0,80,20,4.06,,30,LeftinTimeOut,Left,217,164,212,2,,,,,,,,Bandit,C:\Use
2023-02-20 05:18:00,1.17.0,80,20,4.06,,30,LeftinTimeOut,Left,217,164,212,2,,,,,,,,Bandit,C:\Use
2023-02-20 05:18:00,1.17.0,80,20,4.06,,30,LeftinTimeOut,Left,217,164,212,2,,,,,,,,Bandit,C:\Use
2023-02-20 05:18:00,1.17.0,80,20,4.06,,30,Left,Left,218,164,212,2,,,0.0,,,,,Bandit,C:\Use
2023-02-20 05:18:00,1.17.0,80,20,4.06,2.0,30,Pellet,Left,218,164,213,2,0.19,74.0,,,,,,Bandit,C:\Use
2023-02-20 05:19:00,1.17.0,80,20,4.07,,30,Left,Left,219,164,213,3,,,0.19,,,,,Bandit,C:\Use
2023-02-20 05:19:00,1.17.0,80,20,4.06,,30,LeftinTimeOut,Left,219,164,213,3,,,,,,,,Bandit,C:\Use
2023-02-20 05:19:00,1.17.0,80,20,4.06,,30,LeftinTimeOut,Left,219,164,213,3,,,,,,,,Bandit,C:\Use
2023-02-20 05:19:00,1.17.0,80,20,4.06,,30,LeftinTimeOut,Left,219,164,213,3,,,,,,,,Bandit,C:\Use
2023-02-20 05:19:00,1.17.0,80,20,4.06,,30,LeftinTimeOut,Left,219,164,213,3,,,,,,,,Bandit,C:\Use
2023-02-20 05:19:00,1.17.0,80,20,4.05,,30,LeftinTimeOut,Left,219,164,213,3,,,,,,,,Bandit,C:\Use
2023-02-20 05:19:00,1.17.0,80,20,4.06,,30,LeftinTimeOut,Left,219,164,213,3,,,,,,,,Bandit,C:\Use
2023-02-20 05:19:00,1.17.0,80,20,4.06,,30,LeftinTimeOut,Left,219,164,213,3,,,,,,,,Bandit,C:\Use
2023-02-20 05:19:00,1.17.0,80,20,4.06,,30,Left,Left,220,164,213,3,,,6.11,,,,,Bandit,C:\Use
2023-02-20 05:20:00,1.17.0,80,20,4.06,3.0,30,Pellet,Left,220,164,214,3,0.44,72.0,,,,,,Bandit,C:\Use
2023-02-20 05:20:00,1.17.0,80,20,4.06,,30,Left,Left,221,164,214,4,,,0.58,,,,,Bandit,C:\Use
2023-02-20 05:20:00,1.17.0,80,20,4.06,2.0,30,Pellet,Left,221,164,215,4,0.31,26.0,,,,,,Bandit,C:\Use
2023-02-20 05:20:00,1.17.0,80,20,4.06,,30,Left,Left,222,164,215,5,,,0.62,,,,,Bandit,C:\Use
2023-02-20 05:20:00,1.17.0,80,20,4.06,2.0,30,Pellet,Left,222,164,216,5,0.06,23.0,,,,,,Bandit,C:\Use
2023-02-20 05:21:00,1.17.0,80,20,4.06,,30,Left,Left,223,164,216,6,,,0.0,,,,,Bandit,C:\Use
2023-02-20 05:21:00,1.17.0,80,20,4.06,2.0,30,Pellet,Left,223,164,217,6,14.94,41.0,,,,,,Bandit,C:\Use
2023-02-20 05:22:00,1.17.0,80,20,4.06,,30,Left,Left,224,164,217,7,,,0.36,,,,,Bandit,C:\Use
2023-02-20 05:22:00,1.17.0,80,20,4.06,1.0,30,Pellet,Left,224,164,218,7,0.19,31.0,,,,,,Bandit,C:\Use
2023-02-20 05:22:00,1.17.0,80,20,4.06,,30,Left,Left,225,164,218,8,,,0.0,,,,,Bandit,C:\Use
2023-02-20 05:22:00,1.17.0,80,20,4.06,,30,LeftinTimeOut,Left,225,164,218,8,,,,,,,,Bandit,C:\Use
2023-02-20 05:22:00,1.17.0,80,20,4.06,,30,LeftinTimeOut,Left,225,164,218,8,,,,,,,,Bandit,C:\Use
2023-02-20 05:22:00,1.17.0,80,20,4.05,,30,LeftinTimeOut,Left,225,164,218,8,,,,,,,,Bandit,C:\Use
2023-02-20 05:23:00,1.17.0,80,20,4.06,,30,Left,Left,226,164,218,8,,,17.82,,,,,Bandit,C:\Use
2023-02-20 05:23:00,1.17.0,80,20,4.06,2.0,30,Pellet,Left,226,164,219,8,0.06,64.0,,,,,,Bandit,C:\Use
2023-02-20 05:23:00,1.17.0,80,20,4.06,,30,Left,Left,227,164,219,9,,,0.35,,,,,Bandit,C:\Use
2023-02-20 05:23:00,1.17.0,80,20,4.06,2.0,30,Pellet,Left,227,164,220,9,9.21,34.0,,,,,,Bandit,C:\Use
2023-02-20 05:24:00,1.17.0,80,20,4.06,,30,Left,Left,228,164,220,10,,,0.42,,,,,Bandit,C:\Use
2023-02-20 05:24:00,1.17.0,80,20,4.06,4.0,30,Pellet,Left,228,164,221,10,8.32,44.0,,,,,,Bandit,C:\Use
2023-02-20 05:24:00,1.17.0,80,20,4.06,,30,Left,Left,229,164,221,11,,,0.42,,,,,Bandit,C:\Use
2023-02-20 05:25:00,1.17.0,80,20,4.06,2.0,30,Pellet,Left,229,164,222,11,16.79,52.0,,,,,,Bandit,C:\Use
2023-02-20 05:25:00,1.17.0,80,20,4.05,,30,Left,Left,230,164,222,12,,,0.04,,,,,Bandit,C:\Use
2023-02-20 05:25:00,1.17.0,80,20,4.06,1.0,30,Pellet,Left,230,164,223,12,0.19,30.0,,,,,,Bandit,C:\Use
2023-02-20 05:26:00,1.17.0,80,20,4.06,,30,Left,Left,231,164,223,13,,,0.58,,,,,Bandit,C:\Use
2023-02-20 05:26:00,1.17.0,80,20,4.06,2.0,30,Pellet,Left,231,164,224,13,18.32,52.0,,,,,,Bandit,C:\Use
2023-02-20 05:27:00,1.17.0,80,20,4.06,,30,Left,Left,232,164,224,14,,,0.55,,,,,Bandit,C:\Use
2023-02-20 05:27:00,1.17.0,80,20,4.07,1.0,30,Pellet,Left,232,164,225,14,0.25,26.0,,,,,,Bandit,C:\Use
2023-02-20 05:27:00,1.17.0,80,20,4.05,,30,Left,Left,233,164,225,15,,,0.0,,,,,Bandit,C:\Use
2023-02-20 05:27:00,1.17.0,80,20,4.06,2.0,30,Pellet,Left,233,164,226,15,10.93,47.0,,,,,,Bandit,C:\Use
2023-02-20 05:35:00,1.17.0,80,20,4.07,,30,Left,Left,234,164,226,16,,,0.0,,,,,Bandit,C:\Use
2023-02-20 05:35:00,1.17.0,80,20,4.06,1.0,30,Pellet,Left,234,164,227,16,0.75,477.0,,,,,,Bandit,C:\Use
2023-02-20 05:36:00,1.17.0,80,20,4.05,,30,Left,Left,235,164,227,17,,,0.09,,,,,Bandit,C:\Use
2023-02-20 05:36:00,1.17.0,80,20,4.05,1.0,30,Pellet,Left,235,164,228,17,0.25,27.0,,,,,,Bandit,C:\Use
2023-02-20 05:36:00,1.17.0,80,20,4.06,,30,Left,Left,236,164,228,18,,,0.0,,,,,Bandit,C:\Use
2023-02-20 05:36:00,1.17.0,80,20,4.05,1.0,30,Pellet,Left,236,164,229,18,0.25,31.0,,,,,,Bandit,C:\Use
2023-02-20 05:44:00,1.17.0,80,20,4.05,,30,Left,Left,237,164,229,19,,,91.8,,,,,Bandit,C:\Use
2023-02-20 05:55:00,1.17.0,80,20,4.06,,30,Right,Left,237,165,229,19,,,0.0,,,,,Bandit,C:\Use
2023-02-20 06:03:00,1.17.0,80,20,4.05,,30,Left,Left,238,165,229,19,,,188.78,,,,,Bandit,C:\Use
2023-02-20 06:03:00,1.17.0,80,20,4.06,,30,LeftinTimeOut,Left,238,165,229,19,,,,,,,,Bandit,C:\Use
2023-02-20 07:54:00,1.17.0,80,20,4.05,,30,Left,Left,239,165,229,19,,,5936.87,,,,,Bandit,C:\Use
2023-02-20 07:55:00,1.17.0,80,20,4.05,,30,LeftDuringDispense,Left,239,165,229,19,,,55.25,,,,,Bandit,C:\Use
2023-02-20 07:58:00,1.17.0,80,20,4.05,,30,LeftDuringDispense,Left,239,165,229,19,,,190.25,,,,,Bandit,C:\Use
2023-02-20 07:58:00,1.17.0,80,20,4.05,3.0,30,Pellet,Left,239,165,230,19,2.47,8502.0,,,,,,Bandit,C:\Use
2023-02-20 07:59:00,1.17.0,80,20,4.05,,30,Left,Left,240,165,230,20,,,0.0,,,,,Bandit,C:\Use
2023-02-20 09:29:00,1.17.0,80,20,4.04,,30,LeftDuringDispense,Left,240,165,230,20,,,5396.09,,,,,Bandit,C:\Use
2023-02-20 09:29:00,1.17.0,80,20,4.04,2.0,30,Pellet,Left,240,165,231,20,14.69,5467.0,,,,,,Bandit,C:\Use
2023-02-20 09:44:00,1.17.0,80,20,4.04,,30,Left,Left,241,165,231,21,,,695.46,,,,,Bandit,C:\Use
2023-02-20 09:44:00,1.17.0,80,20,4.04,1.0,30,Pellet,Left,241,165,232,21,3.23,895.0,,,,,,Bandit,C:\Use
2023-02-20 10:37:00,1.17.0,80,20,4.03,,30,Left,Left,242,165,232,22,,,2985.79,,,,,Bandit,C:\Use
2023-02-20 10:37:00,1.17.0,80,20,4.03,1.0,30,Pellet,Left,242,165,233,22,5.01,3174.0,,,,,,Bandit,C:\Use
2023-02-20 10:39:00,1.17.0,80,20,4.04,,30,Left,Left,243,165,233,23,,,0.0,,,,,Bandit,C:\Use
2023-02-20 10:39:00,1.17.0,80,20,4.03,1.0,30,Pellet,Left,243,165,234,23,2.21,147.0,,,,,,Bandit,C:\Use
2023-02-20 10:44:00,1.17.0,80,20,4.04,,30,Left,Left,244,165,234,24,,,6.11,,,,,Bandit,C:\Use
2023-02-20 10:44:00,1.17.0,80,20,4.03,2.0,30,Pellet,Left,244,165,235,24,0.56,250.0,,,,,,Bandit,C:\Use
2023-02-20 11:00:00,1.17.0,80,20,4.03,,30,Left,Left,245,165,235,25,,,879.29,,,,,Bandit,C:\Use
2023-02-20 11:00:00,1.17.0,80,20,4.03,1.0,30,Pellet,Left,245,165,236,25,0.06,985.0,,,,,,Bandit,C:\Use
2023-02-20 11:01:00,1.17.0,80,20,4.03,,30,Left,Left,246,165,236,26,,,0.0,,,,,Bandit,C:\Use
2023-02-20 11:02:00,1.17.0,80,20,4.04,3.0,30,Pellet,Left,246,165,237,26,0.06,128.0,,,,,,Bandit,C:\Use
2023-02-20 13:24:00,1.17.0,80,20,4.02,,30,Left,Left,247,165,237,27,,,7563.11,,,,,Bandit,C:\Use
2023-02-20 13:24:00,1.17.0,80,20,4.02,1.0,30,Pellet,Left,247,165,238,27,14.68,8524.0,,,,,,Bandit,C:\Use
2023-02-20 13:25:00,1.17.0,80,20,4.02,,30,Right,Left,247,166,238,28,,,0.0,,,,,Bandit,C:\Use
2023-02-20 13:26:00,1.17.0,80,20,4.02,,30,LeftDuringDispense,Left,247,166,238,28,,,59.48,,,,,Bandit,C:\Use
2023-02-20 13:26:00,1.17.0,80,20,4.02,2.0,30,Pellet,Left,247,166,239,28,1.2,94.0,,,,,,Bandit,C:\Use
2023-02-20 13:26:00,1.17.0,80,20,4.03,,30,Left,Left,248,166,239,29,,,9.63,,,,,Bandit,C:\Use
2023-02-20 13:27:00,1.17.0,80,20,4.02,,30,Left,Left,249,166,239,29,,,0.0,,,,,Bandit,C:\Use
2023-02-20 13:27:00,1.17.0,80,20,4.03,1.0,30,Pellet,Left,249,166,240,29,0.06,78.0,,,,,,Bandit,C:\Use
2023-02-20 13:27:00,1.17.0,20,80,4.02,,30,Left,Right,250,166,240,0,,,3.06,,,,,Bandit,C:\Use
2023-02-20 13:27:00,1.17.0,20,80,4.02,,30,LeftinTimeOut,Right,250,166,240,0,,,,,,,,Bandit,C:\Use
2023-02-20 13:28:00,1.17.0,20,80,4.03,,30,Left,Right,251,166,240,0,,,0.6,,,,,Bandit,C:\Use
2023-02-20 13:28:00,1.17.0,20,80,4.02,,30,LeftinTimeOut,Right,251,166,240,0,,,,,,,,Bandit,C:\Use
2023-02-20 13:28:00,1.17.0,20,80,4.02,,30,LeftinTimeOut,Right,251,166,240,0,,,,,,,,Bandit,C:\Use
2023-02-20 13:28:00,1.17.0,20,80,4.02,,30,LeftinTimeOut,Right,251,166,240,0,,,,,,,,Bandit,C:\Use
2023-02-20 13:29:00,1.17.0,20,80,4.02,,30,Left,Right,252,166,240,0,,,1.07,,,,,Bandit,C:\Use
2023-02-20 13:30:00,1.17.0,20,80,4.03,,30,LeftinTimeOut,Right,252,166,240,0,,,,,,,,Bandit,C:\Use
2023-02-20 13:30:00,1.17.0,20,80,4.02,,30,Left,Right,253,166,240,0,,,0.0,,,,,Bandit,C:\Use
2023-02-20 13:30:00,1.17.0,20,80,4.02,,30,LeftinTimeOut,Right,253,166,240,0,,,,,,,,Bandit,C:\Use
2023-02-20 13:31:00,1.17.0,20,80,4.03,,30,Left,Right,254,166,240,0,,,0.0,,,,,Bandit,C:\Use
2023-02-20 17:55:00,1.17.0,20,80,4.0,,30,Left,Right,255,166,240,0,,,15451.34,,,,,Bandit,C:\Use
2023-02-20 17:58:00,1.17.0,20,80,4.01,,30,Right,Right,255,167,240,0,,,0.0,,,,,Bandit,C:\Use
2023-02-20 17:58:00,1.17.0,20,80,4.01,1.0,30,Pellet,Right,255,167,241,0,1.96,16240.0,,,,,,Bandit,C:\Use
2023-02-20 17:58:00,1.17.0,20,80,4.0,,30,Right,Right,255,168,241,1,,,0.0,,,,,Bandit,C:\Use
2023-02-20 17:58:00,1.17.0,20,80,4.01,,30,RightinTimeout,Right,255,168,241,1,,,0.51,,,,,Bandit,C:\Use
2023-02-20 17:58:00,1.17.0,20,80,4.0,,30,RightinTimeout,Right,255,168,241,1,,,0.81,,,,,Bandit,C:\Use
2023-02-20 17:58:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,255,168,241,1,,,,,,,,Bandit,C:\Use
2023-02-20 17:58:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,255,168,241,1,,,,,,,,Bandit,C:\Use
2023-02-20 19:26:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,255,168,241,1,,,,,,,,Bandit,C:\Use
2023-02-20 19:31:00,1.17.0,20,80,4.0,,30,Left,Right,256,168,241,1,,,207.33,,,,,Bandit,C:\Use
2023-02-20 19:31:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,256,168,241,1,,,,,,,,Bandit,C:\Use
2023-02-20 19:31:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,256,168,241,1,,,,,,,,Bandit,C:\Use
2023-02-20 19:31:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,256,168,241,1,,,,,,,,Bandit,C:\Use
2023-02-20 19:32:00,1.17.0,20,80,4.0,,30,Left,Right,257,168,241,1,,,3.89,,,,,Bandit,C:\Use
2023-02-20 19:32:00,1.17.0,20,80,3.99,,30,LeftinTimeOut,Right,257,168,241,1,,,,,,,,Bandit,C:\Use
2023-02-20 19:32:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,257,168,241,1,,,,,,,,Bandit,C:\Use
2023-02-20 19:37:00,1.17.0,20,80,4.0,,30,Left,Right,258,168,241,1,,,0.0,,,,,Bandit,C:\Use
2023-02-20 19:37:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,258,168,241,1,,,,,,,,Bandit,C:\Use
2023-02-20 19:37:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,258,168,241,1,,,,,,,,Bandit,C:\Use
2023-02-20 19:37:00,1.17.0,20,80,4.0,,30,Left,Right,259,168,241,1,,,0.0,,,,,Bandit,C:\Use
2023-02-20 19:39:00,1.17.0,20,80,4.0,,30,Left,Right,260,168,241,1,,,0.0,,,,,Bandit,C:\Use
2023-02-20 19:39:00,1.17.0,20,80,4.0,,30,LeftinTimeOut,Right,260,168,241,1,,,,,,,,Bandit,C:\Use
