TimeStamp,Events,UV,Fluorescence,ToneStart_5_RWD,ToneStart_10_RWD,ToneStart_20_RWD,Dispense_RWD,Retrieval_RWD,TimeStampAdjusted,ToneStart,PelletGrab,ToneStart_5000,ToneStart_10000,ToneStart_20000,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,Dispense_Bonsai,Retrieval_Bonsai,DistFromFED
852556.359,,386.789,455.341,0,0,0,0,0,852.556359,0,0,0,0,0,11.529969581005389,-14.287230875973933,-12.544016195593464,24.073985776598853,12.984487236887292,1.9520623364103142,320.9978513968969,103.47302800749208,0.6749695008808969,0,0,3.297345239225758
852623.018,,387.42,458.192,0,0,0,0,0,852.623018,0,0,0,0,0,14.382160658188354,-13.654872347972344,-11.988852612813128,26.37101327100148,13.85120955554437,2.1383190244025845,285.02973041848145,123.04671948379112,19.07127591963131,0,0,3.7901641951766605
852689.681,,386.066,464.002,0,0,0,0,0,852.689681,0,0,0,0,0,20.19335180364743,-15.007513743051788,-13.176370784636392,33.36972258828382,16.49198663891114,2.70581611393858,320.74649259509226,104.03440842783388,15.849126348090657,0,0,3.3119386578260506
852756.334,,385.558,462.258,0,0,0,0,0,852.756334,0,0,0,0,0,18.45054276722857,-15.514155346534267,-13.62116429230646,32.07170705953503,16.002214952907607,2.6005652739131935,319.27539414138914,104.09884784084574,1.6278186773099184,0,0,3.3025183454199585
852822.996,,386.408,455.928,0,0,0,0,0,852.822996,0,0,0,0,0,12.121733888426093,-14.662796771197236,-12.87373501605626,24.99546890448235,13.332184421683188,2.0267816838532897,284.7537650232297,124.05020554106878,19.992226744778968,0,0,3.821517811444974
852889.652,,386.051,452.088,0,0,0,0,0,852.889652,0,0,0,0,0,8.282924899218983,-15.018438322741986,-13.185961750097626,21.46888664931661,12.00152226958428,1.7408253631822983,320.69073537342587,103.97563846183238,25.81569727388461,0,0,3.309752781000952
852956.311,,386.274,449.319,0,0,0,0,0,852.956311,0,0,0,0,0,5.51511596041945,-14.794079817748184,-12.988991730806154,18.504107691225606,10.882841670799971,1.5004234042554576,319.0093828852047,104.30048921039193,1.6552747750955032,0,0,3.306698174867136
853022.97,,386.726,444.724,0,0,0,0,0,853.02297,0,0,0,0,0,0.9213070184233061,-14.340721317355928,-12.590976810129616,13.512283828552922,8.999309513206631,1.0956565558098794,318.15032587894535,106.37341051420759,1.6817075091706035,0,0,3.362090579492651
853089.633,,386.351,441.483,0,0,0,0,0,853.089633,0,0,0,0,0,-2.318501855297825,-14.714362740046226,-12.919006087367997,10.600504232070172,7.900626815924324,0.8595521011936805,299.2839866852254,113.92685642764218,29.783167748284157,0,0,3.5477414453492577
853156.287,,385.887,440.028,0,0,0,0,0,853.156287,0,0,0,0,0,-3.772310893026088,-15.177004350755624,-13.325170885929944,9.552859992903857,7.50532608647698,0.7746028584628938,319.2268328363601,104.16840107183438,1.1152941424245442,0,0,3.3042491159067353
853222.947,,386.291,436.462,0,0,0,0,0,853.2229470000001,0,0,0,0,0,-7.337119826743901,-14.771645843788122,-12.969296376338447,5.632176549594545,6.0259603178973595,0.4566904631622733,284.74174500078294,121.6602144688266,27.918161995200403,0,0,3.7481913101240174
853289.604,,386.81,434.586,0,0,0,0,0,853.289604,0,0,0,0,0,-9.21192881726131,-14.251287402561047,-12.512460509074096,3.300531691812786,5.1461760565657295,0.26762679290020713,318.88123525472014,102.8163062232867,23.30262735013253,0,0,3.2611949435754277
853356.266,,386.373,433.977,0,0,0,0,0,853.3562659999999,0,0,0,0,0,-9.819737721636784,-14.686928864037611,-12.894921192138346,3.075183470501562,5.061146890238355,0.24935421521071233,308.96433734455326,109.39920204558553,7.6112733310856635,0,0,3.4354639341397286
853422.921,,385.883,436.003,0,0,0,0,0,853.422921,0,0,0,0,0,-7.792546754282171,-15.175570472771994,-13.323912048097588,5.531365293815417,5.9879218679578035,0.448516085337229,284.12335063964576,121.18084198176673,1.5367878130456274,0,0,3.73478739823525
853489.581,,388.739,444.779,0,0,0,0,0,853.489581,0,0,0,0,0,0.9846442992140965,-12.318211984210564,-10.815364593521968,11.800008892736065,8.353228042189874,0.9568150925472182,319.7780742880687,103.14216781071373,34.56785244198441,0,0,3.277827772246691
853556.243,,392.392,442.526,0,0,0,0,0,853.556243,0,0,0,0,0,-1.2671646147510387,-8.663853459492032,-7.6071106022964265,6.339945987545388,6.293018317782077,0.514080630104597,311.77549402391867,100.19176615566819,5.183405959676948,0,0,3.135359134006728
853622.897,,395.588,446.302,0,0,0,0,0,853.622897,0,0,0,0,0,2.510026325147294,-5.466495102408942,-4.800068643740853,7.310094968888147,6.659078269872844,0.592746095173821,309.0053765976208,101.4723416896873,0.8546060967957181,0,0,3.159189229346106
853689.558,,402.266,454.641,0,0,0,0,0,853.6895579999999,0,0,0,0,0,10.850217386921656,1.2128633927273427,1.0639095088947688,9.786307878026888,7.59341144582617,0.7935322051980853,312.00841775285625,98.02734796960674,2.472390880761684,0,0,3.07123679511539
853756.219,,413.816,452.501,0,0,0,0,0,853.756219,0,0,0,0,0,8.71140844549933,12.76422188326194,11.2051399685386,-2.493731523039269,2.9598647212754075,-0.20220662371479647,311.48785442323384,95.41622226701911,0.9102966167188827,0,0,2.9892565918474303
853822.879,,413.537,456.983,0,0,0,0,0,853.822879,0,0,0,0,0,13.194599483013178,12.486580348815949,10.961391426902296,2.2332080561108825,4.74344982949737,0.18108182733661277,302.77055193667786,95.97043516281639,4.299332928054349,0,0,2.9663583398690676
853889.533,,407.025,454.027,0,0,0,0,0,853.889533,0,0,0,0,0,10.239790410126773,5.975938687495045,5.245534059847455,4.994256350279318,5.785258073097948,0.4049640890473117,293.9407354609712,98.15508962490678,3.9646235910734364,0,0,3.0186402238306913
