TimeStamp,Events,UV,Fluorescence,ToneStart,PelletGrab,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,Xpos,Ypos,Speed_cm,Speed_px,ToneStart_Bonsai,PelletGrab_Bonsai,Completed_Tone,Completed_PelletGrab,DistFromFED
2133.337,,470.954,484.651,0,0,2.133337,17.408755216115082,18.00784264517273,10.60736441947642,6.801390796638662,5.9038804029388325,0.5335260476001235,,,,,0,0,0,0,
2199.999,,469.065,482.195,0,0,2.1999989999999996,14.95480743008875,16.12185026624894,9.496436900152435,5.458370529936314,5.478028369091617,0.42817461049483474,,,,,0,0,0,0,
2266.666,,465.061,477.819,0,0,2.2666660000000003,10.580859676790226,12.120857822736696,7.139686862465948,3.441172814324278,4.838404551668072,0.2699382208184213,,,,,0,0,0,0,
2333.332,,464.886,477.086,0,0,2.333332,9.849911771514371,11.948865043962826,7.038376001828257,2.811535769686114,4.638755877189701,0.22054718097191783,,,,,0,0,0,0,
2399.997,,462.973,476.533,0,0,2.399997,9.298963714273896,10.038871929972345,5.913311056835136,3.3856526574387598,4.820799924012476,0.26558301601532297,,,,,0,0,0,0,
2466.667,,465.166,475.553,0,0,2.4666669999999997,8.3210156897444,12.234878751397332,7.206849905563852,1.114165784180547,4.100544743344642,0.08739925185579953,,,,,0,0,0,0,
2533.335,,465.094,478.024,0,0,2.533335,10.79406748247834,12.165885192549695,7.166209845701216,3.627857636777124,4.897599571505826,0.2845824632165235,,,,,0,0,0,0,
2600.001,,464.248,475.665,0,0,2.6000010000000002,8.437119092493788,11.322891253487342,6.669651547802846,1.767467544690942,4.307697152230053,0.13864663883841097,,,,,0,0,0,0,
2666.668,,466.27,474.994,0,0,2.666668,7.768170612123811,13.347897069522617,7.862463731438724,-0.09429311931491302,3.7173601446952653,-0.00739669822954964,,,,,0,0,0,0,
2733.333,,465.849,477.256,0,0,2.733333,10.032221949060443,12.929902505432949,7.6162476441605635,2.415974304899879,4.513329136829024,0.18951788840507763,,,,,0,0,0,0,
2800.002,,464.55,475.482,0,0,2.800002,8.260273287930488,11.633907831732927,6.852853176611211,1.4074201113192775,4.19353139048822,0.11040319719258042,,,,,0,0,0,0,
2866.668,,465.611,476.485,0,0,2.866668,9.265324413355131,12.697912732899681,7.4795960726118045,1.7857283407433266,4.313487382899968,0.14007908267749689,,,,,0,0,0,0,
2933.335,,462.454,477.281,0,0,2.933335,10.063375448415798,9.543917389273929,5.621762360127252,4.441613088288546,5.155629493073049,0.3484164264071859,,,,,0,0,0,0,
3000.0,,465.127,475.83,0,0,3.0,8.614426300826324,12.219921665685206,7.198039563426643,1.416386737399681,4.196374576140558,0.11110657223983549,,,,,0,0,0,0,
3066.67,,464.668,477.851,0,0,3.0666700000000002,10.637477185930493,11.763925877602446,6.9294391834155435,3.7080380025149493,4.923023589795517,0.29087210527743484,,,,,0,0,0,0,
3133.331,,463.844,478.129,0,0,3.133331,10.917527673082077,10.942929394230703,6.445838296774452,4.471689376307625,5.165166242994887,0.35077572078580516,,,,,0,0,0,0,
3199.997,,465.148,476.509,0,0,3.1999969999999998,9.299578192937929,12.249932846419938,7.215717390197419,2.08386080274051,4.408020815079005,0.16346568680988427,,,,,0,0,0,0,
3266.667,,465.78,479.114,0,0,3.266667,11.906628714722615,12.884936189090979,7.589760623945017,4.316868090777598,5.116074683499892,0.33863097112754,,,,,0,0,0,0,
3333.334,,468.92,475.278,0,0,3.333334,8.07267902314669,16.0279391069339,9.441119342976393,-1.368440319829702,3.313346750249436,-0.10734547933581674,,,,,0,0,0,0,
3400.004,,466.985,474.227,0,0,3.400004,7.023729302743902,14.095941870241688,8.303093059580682,-1.27936375683678,3.3415916222436595,-0.10035798692310251,,,,,0,0,0,0,
3466.668,,465.805,475.545,0,0,3.4666680000000003,8.343779276755868,12.918944073713021,7.609792674616494,0.7339866021393737,3.9799954992918067,0.057576601983288296,,,,,0,0,0,0,
3533.333,,465.567,474.217,0,0,3.5333330000000003,7.017829160459087,12.683946032656024,7.471369108479701,-0.45353994802061415,3.6034482429537324,-0.03557733750805661,,,,,0,0,0,0,
3600.001,,467.707,474.597,0,0,3.6000010000000002,7.399879015347949,14.826947837137538,8.733685809843038,-1.3338067944950893,3.3243285333011974,-0.10462869854219338,,,,,0,0,0,0,
3666.664,,467.55,475.81,0,0,3.6666640000000004,8.614928595457343,14.672949126992933,8.64297419989599,-0.02804560443864723,3.738366260274334,-0.0022000001082282876,,,,,0,0,0,0,
3733.336,,467.046,473.278,0,0,3.733336,6.084978331219077,14.171950532533572,8.347865305529652,-2.2628869743105753,3.029730831396786,-0.17750915653404176,,,,,0,0,0,0,
3800.0,,468.076,474.243,0,0,3.8,7.0520276999966995,15.20495128848745,8.956345477610991,-1.9043177776142919,3.1434278659642594,-0.14938167319650655,,,,,0,0,0,0,
3866.67,,469.044,471.866,0,0,3.86667,4.677077132187492,16.175952025083234,9.528305073854781,-4.85122794166729,2.2090058635261283,-0.38054811833547075,,,,,0,0,0,0,
