TimeStamp,Events,UV,Fluorescence,TimeStampAdjusted,Debleached Fluorescence,Debleached UV,Estimated Motion,CorrectedFluorescence,Corrected_Fluorescence_Z_25,CorrectedFluorescence_Z,ToneStart,PelletGrab
16799.752,,893.037,977.18,16.799752,8.854544,6.23861,6.177341,2.677203,3.792921,0.155194,0,0
16866.396,,893.612,979.111,16.866396,10.802549,6.829565,6.764185,4.038363,4.057306,0.234099,0,0
16933.042,,893.852,981.113,16.933042,12.821552,7.085519,7.018359,5.803193,4.400099,0.336404,0,0
16999.687,,893.526,982.224,16.999687,13.949554,6.775472,6.710469,7.239085,4.679,0.419641,0,0
17066.337,,890.895,986.575,17.066337,18.317556,4.160425,4.113613,14.203943,6.031823,0.823386,0,0
17132.978,,892.439,991.671,17.132978,23.430554,5.720375,5.662711,17.767843,6.724059,1.029981,0,0
17199.627,,892.47,996.045,17.199627,27.821553,5.767326,5.709335,22.112218,7.567891,1.281819,0,0
17266.273,,891.876,998.073,17.266273,29.86655,5.189275,5.135305,24.731245,8.076599,1.433641,0,0
17332.917,,893.004,1000.809,17.332917,32.619546,6.333222,6.271295,26.348251,8.390679,1.527377,0,0
17399.56,,894.122,1000.996,17.39956,32.823539,7.467168,7.397353,25.426186,8.211581,1.473926,0,0
17466.206,,894.094,1000.862,17.466206,32.706533,7.455113,7.385382,25.32115,8.19118,1.467837,0,0
17532.854,,893.722,997.71,17.532854,29.571525,7.099058,7.031804,22.539721,7.650927,1.306601,0,0
17599.497,,894.12,995.243,17.599497,27.121516,7.513001,7.442868,19.678648,7.095205,1.140748,0,0
17666.14,,894.375,993.376,17.66614,25.271504,7.783943,7.711924,17.55958,6.683607,1.017908,0,0
17732.782,,893.666,990.496,17.732782,22.408492,7.090883,7.023686,15.384806,6.261188,0.891839,0,0
17799.432,,893.673,989.541,17.799432,21.47048,7.113824,7.046467,14.424012,6.074568,0.836143,0,0
17866.07,,893.741,986.048,17.86607,17.994464,7.197762,7.129821,10.864643,5.383212,0.629811,0,0
17932.719,,894.094,982.198,17.932719,14.161449,7.5667,7.496193,6.665256,4.567542,0.386377,0,0
17999.357,,894.869,978.057,17.999357,10.03743,8.357635,8.281626,1.755804,3.613952,0.101782,0,0
18066.003,,893.221,975.331,18.066003,7.328412,6.725571,6.660915,0.667498,3.402564,0.038694,0,0
18132.647,,892.727,971.508,18.132647,3.522393,6.247505,6.186175,-2.663782,2.755511,-0.154416,0,0
18199.292,,892.447,967.885,18.199292,-0.083628,5.983439,5.923945,-6.007573,2.106028,-0.348252,0,0
18265.931,,891.781,966.211,18.265931,-1.740651,5.33337,5.278398,-7.019049,1.909564,-0.406886,0,0
18332.579,,892.182,967.461,18.332579,-0.473674,5.750302,5.69243,-6.166103,2.075236,-0.357442,0,0
18399.217,,893.982,968.277,18.399217,0.3593,7.56623,7.495726,-7.136426,1.886765,-0.41369,0,0
18465.864,,897.095,968.355,18.465864,0.454275,10.69516,10.602891,-10.148616,1.301691,-0.588303,0,0
18532.503,,897.065,970.131,18.532503,2.247247,10.681086,10.588915,-8.341668,1.652664,-0.483557,0,0
18599.146,,897.55,972.494,18.599146,4.627218,11.182013,11.086357,-6.459139,2.018318,-0.374429,0,0
18665.785,,895.804,973.159,18.665785,5.309187,9.451937,9.368316,-4.059129,2.484485,-0.235303,0,0
18732.433,,893.792,973.518,18.732433,5.685157,7.455863,7.386127,-1.700969,2.942524,-0.098603,0,0
18799.071,,891.758,972.103,18.799071,4.287124,5.437785,5.382087,-1.094963,3.060232,-0.063474,0,0
18865.716,,892.865,972.142,18.865716,4.34309,6.560707,6.497198,-2.154108,2.854508,-0.124871,0,0
18932.357,,893.438,984.219,18.932357,16.437055,7.149628,7.082022,9.355033,5.089992,0.5423,0,0
18998.995,,892.971,1020.561,18.998995,52.796018,6.698547,6.634079,46.161939,12.239201,2.675954,0,0
19065.635,,890.483,1029.447,19.065635,61.698979,4.226465,4.179193,57.519787,14.445299,3.334355,0,0
19132.281,,890.94,1032.938,19.132281,65.206942,4.699383,4.648822,60.55812,15.035451,3.510483,0,0
19198.924,,891.847,1034.17,19.198924,66.455902,5.6223,5.565318,60.890583,15.100027,3.529756,0,0
19265.558,,889.969,1033.978,19.265558,66.280858,3.760214,3.716185,62.564673,15.425195,3.626801,0,0
19332.2,,890.712,1030.241,19.3322,62.560816,4.519128,4.46982,58.090996,14.556248,3.367467,0,0
19398.843,,892.194,1026.458,19.398843,58.794772,6.017041,5.957314,52.837458,13.535824,3.062926,0,0
19465.485,,891.576,1021.592,19.465485,53.945727,5.414954,5.359414,48.586313,12.710101,2.816492,0,0
19532.121,,891.373,1016.589,19.532121,48.959679,5.227863,5.173625,43.786054,11.77772,2.538226,0,0
19598.761,,891.501,1012.708,19.598761,45.095631,5.371773,5.316534,39.779097,10.999426,2.305948,0,0
19665.404,,889.904,1011.943,19.665404,44.347582,3.790682,3.746441,40.601141,11.159097,2.353601,0,0
19732.045,,889.774,1007.929,19.732045,40.350532,3.676589,3.633142,36.71739,10.404734,2.128464,0,0
19798.68,,891.382,1006.153,19.79868,38.591479,5.300494,5.245751,33.345727,9.749837,1.933013,0,0
19865.32,,889.558,1007.678,19.86532,40.133426,3.4924,3.450234,36.683192,10.398092,2.126482,0,0
19931.96,,889.269,1017.642,19.93196,50.114371,3.219304,3.179038,46.935334,12.389422,2.720786,0,0
19998.596,,889.165,1019.87,19.998596,52.359315,3.131206,3.091553,49.267762,12.842462,2.855995,0,0
20065.238,,888.373,1021.255,20.065238,53.761258,2.355108,2.320854,51.440405,13.264467,2.98194,0,0
20131.875,,887.923,1019.239,20.131875,51.762199,1.921008,1.889773,49.872426,12.95991,2.891046,0,0
20198.513,,888.006,1016.793,20.198513,49.33314,2.019908,1.987985,47.345155,12.469024,2.744543,0,0
20265.151,,888.911,1014.081,20.265151,46.638078,2.940806,2.902477,43.735602,11.76792,2.535302,0,0
20331.792,,891.378,1010.755,20.331792,43.329017,5.423704,5.368103,37.960913,10.646271,2.20055,0,0
20398.433,,888.669,1005.564,20.398433,38.154954,2.7306,2.693734,35.46122,10.160741,2.055646,0,0
20465.071,,891.072,1003.284,20.465071,35.891889,5.149495,5.095803,30.796087,9.254607,1.785213,0,0
20531.708,,889.822,1001.146,20.531708,33.770823,3.915389,3.870281,29.900542,9.08066,1.733299,0,0
20598.343,,888.347,1001.155,20.598343,33.796755,2.456281,2.421323,31.375432,9.367136,1.818797,0,0
20664.984,,889.693,1001.521,20.664984,34.179687,3.818174,3.773742,30.405945,9.178827,1.762597,0,0
20731.616,,891.044,998.996,20.731616,31.671616,5.185063,5.131122,26.540493,8.428019,1.538521,0,0
20798.257,,891.066,995.991,20.798257,28.683545,5.222953,5.168749,23.514796,7.840321,1.363125,0,0
20864.893,,892.057,993.624,20.864893,26.333472,6.229841,6.168633,20.164839,7.189641,1.168932,0,0
20931.532,,894.708,990.111,20.931532,22.837399,8.896729,8.816969,14.02043,5.996178,0.812748,0,0
20998.167,,896.707,986.567,20.998167,19.310324,10.911614,10.817839,8.492484,4.922455,0.492299,0,0
21064.807,,894.518,983.334,21.064807,16.094248,8.7385,8.659841,7.434407,4.716938,0.430964,0,0
21131.439,,893.828,980.431,21.131439,13.208169,8.064383,7.990413,5.217756,4.286386,0.302467,0,0
21198.073,,895.773,977.018,21.198073,9.81209,10.025265,9.937655,-0.125566,3.248523,-0.007279,0,0
21264.715,,895.93,973.996,21.264715,6.807011,10.198148,10.109336,-3.302325,2.631484,-0.191432,0,0
21331.349,,893.087,971.607,21.331349,4.434929,7.371028,7.301882,-2.866953,2.716048,-0.166194,0,0
21397.986,,893.599,970.37,21.397986,3.214846,7.898907,7.826089,-4.611243,2.377245,-0.267308,0,0
21464.623,,895.45,968.101,21.464623,0.962762,9.765786,9.679981,-8.717219,1.579719,-0.505327,0,0
21531.258,,895.746,965.282,21.531258,-1.839323,10.077663,9.989689,-11.829012,0.975298,-0.685714,0,0
21597.889,,895.665,962.224,21.597889,-4.880411,10.012538,9.925017,-14.805428,0.397172,-0.858253,0,0
21664.525,,891.936,958.692,21.664525,-8.395499,6.299413,6.237721,-14.633219,0.430621,-0.848271,0,0
21731.165,,891.972,957.103,21.731165,-9.967587,6.351288,6.289235,-16.256821,0.11526,-0.942389,0,0
21797.795,,889.367,953.608,21.797795,-13.445678,3.762159,3.718117,-17.163795,-0.060906,-0.994965,0,0
21864.428,,890.652,954.065,21.864428,-12.971771,5.06303,5.009939,-17.981709,-0.219774,-1.042379,0,0
21931.066,,890.408,951.694,21.931066,-15.325863,4.834901,4.783397,-20.10926,-0.63302,-1.16571,0,0
21997.703,,894.544,950.331,21.997703,-16.671957,8.986771,8.906386,-25.578342,-1.69531,-1.482747,0,0
22064.333,,891.318,949.949,22.064333,-17.037053,5.776638,5.718583,-22.755636,-1.14704,-1.319118,0,0
22130.971,,894.181,950.219,22.130971,-16.750149,8.655506,8.577425,-25.327574,-1.646602,-1.46821,0,0
22197.604,,891.091,950.927,22.197604,-16.025248,5.581372,5.524675,-21.549923,-0.912848,-1.249224,0,0
22264.238,,889.859,952.32,22.264238,-14.615347,4.365237,4.316999,-18.932347,-0.404422,-1.097486,0,0
22330.872,,891.312,956.426,22.330872,-10.492448,5.8341,5.775645,-16.268093,0.113071,-0.943042,0,0
22397.502,,895.89,962.6,22.397502,-4.301551,10.427962,10.337552,-14.639103,0.429479,-0.848612,0,0
22464.135,,893.565,967.142,22.464135,0.257346,8.118823,8.044476,-7.78713,1.760375,-0.451411,0,0
22530.768,,896.856,970.412,22.530768,3.544241,11.425684,11.328333,-7.784092,1.760965,-0.451235,0,0
22597.406,,895.711,973.343,22.597406,6.492136,10.296544,10.207048,-3.714912,2.551345,-0.215349,0,0
22664.04,,893.256,977.866,22.66404,11.032029,7.857403,7.784873,3.247156,3.903626,0.188234,0,0
22730.67,,894.007,982.517,22.73067,15.69992,8.624259,8.546395,7.153525,4.662381,0.414681,0,0
22797.301,,893.72,984.416,22.797301,17.61581,8.353114,8.277137,9.338673,5.086815,0.541352,0,0
22863.934,,893.59,985.595,22.863934,18.811699,8.238969,8.163786,10.647913,5.341116,0.617247,0,0
22930.566,,894.555,988.001,22.930566,21.234587,9.219823,9.137816,12.09677,5.622535,0.701236,0,0
22997.197,,892.873,987.887,22.997197,21.137473,7.553675,7.483258,13.654214,5.925046,0.791519,0,0
23063.833,,893.13,985.726,23.063833,18.993359,7.826527,7.754213,11.239146,5.455954,0.65152,0,0
23130.46,,892.149,981.814,23.13046,15.098241,6.861377,6.795776,8.302466,4.885546,0.481284,0,0
23197.097,,893.477,978.65,23.197097,11.951125,8.205227,8.130278,3.820847,4.015057,0.22149,0,0
23263.727,,892.764,974.957,23.263727,8.275006,7.508075,7.437975,0.837031,3.435494,0.048522,0,0
23330.355,,892.08,972.355,23.330355,5.689885,6.839921,6.774469,-1.084584,3.062248,-0.062872,0,0
23396.987,,893.129,969.103,23.396987,2.454764,7.904767,7.831908,-5.377144,2.22848,-0.311707,0,0
23463.624,,892.148,966.143,23.463624,-0.488357,6.939613,6.873468,-7.361825,1.842985,-0.426756,0,0
23530.252,,891.902,964.125,23.530252,-2.489481,6.709456,6.644912,-9.134393,1.498689,-0.52951,0,0
23596.88,,892.173,961.312,23.59688,-5.285607,6.996298,6.929758,-12.215366,0.900255,-0.70811,0,0
23663.51,,890.611,954.673,23.66351,-11.907734,5.450139,5.394355,-17.302089,-0.087768,-1.002982,0,0
23730.142,,885.905,956.155,23.730142,-10.408861,0.75998,0.736821,-11.145682,1.108025,-0.646102,0,0
23796.776,,891.917,954.358,23.796776,-12.188989,6.78782,6.72273,-18.91172,-0.400415,-1.09629,0,0
23863.403,,886.517,951.481,23.863403,-15.04912,1.403657,1.376021,-16.425141,0.082567,-0.952146,0,0
23930.031,,890.542,950.756,23.930031,-15.757252,5.444493,5.388749,-21.146001,-0.834392,-1.225809,0,0
23996.693,,889.565,951.75,23.996693,-14.746377,4.483337,4.434278,-19.180655,-0.452652,-1.11188,0,0
24063.348,,891.208,952.051,24.063348,-14.428505,6.142178,6.08158,-20.510084,-0.710875,-1.188946,0,0
24130.006,,890.054,951.769,24.130006,-14.693633,5.004018,4.951337,-19.64497,-0.542839,-1.138796,0,0
24196.665,,890.774,952.043,24.196665,-14.402762,5.739857,5.682058,-20.08482,-0.628273,-1.164294,0,0
24263.325,,891.35,951.873,24.263325,-14.555892,6.331696,6.26978,-20.825672,-0.772173,-1.20724,0,0
24329.986,,892.349,950.976,24.329986,-15.436023,7.346534,7.277558,-22.713582,-1.138872,-1.31668,0,0
24396.638,,891.465,949.258,24.396638,-17.137158,6.478369,6.415432,-23.55259,-1.301837,-1.365316,0,0
24463.297,,891.481,948.286,24.463297,-18.092292,6.510204,6.447046,-24.539338,-1.493499,-1.422517,0,0
24529.954,,891.168,945.478,24.529954,-20.883428,6.213037,6.151946,-27.035374,-1.978318,-1.567209,0,0
24596.616,,890.576,944.155,24.596616,-22.189564,5.636871,5.579788,-27.769352,-2.120882,-1.609757,0,0
24663.276,,887.115,941.979,24.663276,-24.348701,2.191703,2.158585,-26.507287,-1.875744,-1.536596,0,0
24729.931,,889.941,944.499,24.729931,-21.811842,5.033533,4.980647,-26.792489,-1.931141,-1.553129,0,0
24796.591,,889.788,942.312,24.796591,-23.981982,4.896363,4.844431,-28.826413,-2.326201,-1.671033,0,0
24863.246,,886.471,941.989,24.863246,-24.288124,1.595191,1.566223,-25.854347,-1.74892,-1.498746,0,0
24929.904,,884.109,942.081,24.929904,-24.179267,-0.750981,-0.76363,-23.415638,-1.275236,-1.357377,0,0
24996.563,,888.129,942.709,24.996563,-23.534411,3.284845,3.244123,-26.778534,-1.92843,-1.55232,0,0
25063.219,,885.745,946.136,25.063219,-20.090557,0.91667,0.892421,-20.982979,-0.802727,-1.216359,0,0
25129.883,,889.389,948.254,25.129883,-17.955703,4.576495,4.526789,-22.482491,-1.093986,-1.303284,0,0
25196.536,,883.334,944.134,25.196536,-22.058852,-1.462683,-1.47038,-20.588472,-0.7261,-1.19349,0,0
25263.194,,883.153,949.411,25.263194,-16.765001,-1.627861,-1.634409,-15.130592,0.334014,-0.877103,0,0
25329.853,,887.149,953.939,25.329853,-12.220152,2.383961,2.349505,-14.569657,0.442968,-0.844586,0,0
25396.515,,890.015,959.503,25.396515,-6.639302,5.265781,5.21128,-11.850582,0.971108,-0.686964,0,0
25463.173,,887.748,962.682,25.463173,-3.443455,3.0146,2.975758,-6.419213,2.026073,-0.372114,0,0
25529.83,,887.688,965.84,25.52983,-0.26861,2.970418,2.931883,-3.200493,2.651263,-0.185529,0,0
25596.491,,889.7,970.467,25.596491,4.375235,4.998235,4.945594,-0.570359,3.162129,-0.033063,0,0
25663.146,,889.36,971.949,25.663146,5.874078,4.67405,4.623664,1.250414,3.515787,0.072485,0,0
25729.802,,888.221,975.92,25.729802,9.86192,3.550864,3.508291,6.353628,4.507013,0.368312,0,0
25796.463,,887.876,979.979,25.796463,13.937761,3.221678,3.181395,10.756366,5.362181,0.623534,0,0
25863.121,,888.332,982.725,25.863121,16.700601,3.69349,3.649926,13.050675,5.807817,0.756532,0,0
25929.779,,887.826,986.456,25.929779,20.448439,3.203302,3.163147,17.285292,6.63033,1.002008,0,0
25996.435,,889.456,987.911,25.996435,21.920276,4.849111,4.797508,17.122767,6.598762,0.992587,0,0
26063.097,,889.81,988.767,26.063097,22.793112,5.218921,5.164746,17.628367,6.696968,1.021896,0,0
26129.752,,888.996,990.183,26.129752,24.225946,4.420729,4.372105,19.853841,7.129234,1.150904,0,0
26196.409,,886.914,990.341,26.196409,24.400779,2.354536,2.320285,22.080495,7.561729,1.27998,0,0
26263.069,,888.153,990.614,26.263069,24.690612,3.609342,3.566363,21.124249,7.375992,1.224548,0,0
26329.729,,886.608,989.375,26.329729,23.468443,2.080147,2.047805,21.420638,7.433561,1.241729,0,0
26396.389,,888.722,988.254,26.396389,22.364274,4.209951,4.162794,18.201479,6.808286,1.055118,0,0
26463.043,,888.471,986.3,26.463043,20.427101,3.974753,3.929232,16.497869,6.477385,0.956362,0,0
26529.703,,887.831,982.994,26.529703,17.137929,3.350555,3.309376,13.828553,5.958909,0.801625,0,0
26596.361,,885.907,980.33,26.596361,14.490755,1.442356,1.41445,13.076304,5.812795,0.758018,0,0
26663.022,,887.182,976.78,26.663022,10.95758,2.733156,2.696271,8.261309,4.877552,0.478898,0,0
26729.678,,886.913,973.74,26.729678,7.934403,2.479954,2.444831,5.489572,4.339183,0.318224,0,0
26796.337,,886.513,971.413,26.796337,5.624226,2.095751,2.063301,3.560925,3.964571,0.206423,0,0
26862.997,,886.806,968.413,26.862997,2.641047,2.404548,2.369949,0.271098,3.325569,0.015715,0,0
26929.653,,886.602,967.566,26.929653,1.810866,2.216343,2.183053,-0.372187,3.200621,-0.021575,0,0
26996.31,,886.916,967.656,26.99631,1.917685,2.546136,2.510553,-0.592868,3.157756,-0.034368,0,0
27062.966,,886.916,966.471,27.062966,0.749501,2.561929,2.526236,-1.776734,2.927808,-0.102995,0,0
27129.625,,887.888,963.359,27.129625,-2.345682,3.549721,3.507157,-5.852839,2.136083,-0.339282,0,0
27196.286,,887.796,961.44,27.196286,-4.247867,3.473513,3.431478,-7.679345,1.781311,-0.445163,0,0
27262.943,,888.17,960.923,27.262943,-4.748054,3.863302,3.818556,-8.56661,1.608973,-0.496596,0,0
27329.6,,888.25,960.2,27.3296,-5.454241,3.959091,3.913678,-9.36792,1.45333,-0.543047,0,0
27396.262,,884.469,955.979,27.396262,-9.658429,0.193879,0.174658,-9.833088,1.362978,-0.570013,0,0
27462.92,,885.536,955.103,27.46292,-10.51762,1.276666,1.249913,-11.767532,0.98724,-0.68215,0,0
27529.579,,884.619,961.435,27.529579,-4.168811,0.375451,0.354968,-4.523778,2.394234,-0.262238,0,0
27596.232,,886.963,958.726,27.596232,-6.861005,2.735235,2.698336,-9.55934,1.416149,-0.554144,0,0
27662.895,,884.675,959.046,27.662895,-6.524197,0.463019,0.441926,-6.966123,1.919844,-0.403818,0,0
27729.554,,885.0,957.927,27.729554,-7.626392,0.803802,0.780338,-8.40673,1.640027,-0.487328,0,0
27796.21,,883.508,960.16,27.79621,-5.376589,-0.672418,-0.685612,-4.690976,2.361758,-0.27193,0,0
27862.87,,884.934,959.935,27.86287,-5.584786,0.769363,0.746139,-6.330925,2.043222,-0.366996,0,0
27929.526,,882.421,954.813,27.929526,-10.689985,-1.727859,-1.733712,-8.956274,1.533286,-0.519185,0,0
27996.182,,883.53,953.997,27.996182,-11.489186,-0.603081,-0.616758,-10.872428,1.161101,-0.630262,0,0
28062.845,,886.334,956.99,28.062845,-8.479386,2.216697,2.183405,-10.662791,1.20182,-0.61811,0,0
28129.499,,886.418,959.197,28.129499,-6.255589,2.316472,2.282486,-8.538075,1.614515,-0.494942,0,0
28196.159,,886.994,962.012,28.196159,-3.423793,2.908247,2.870145,-6.293937,2.050406,-0.364852,0,0
28262.82,,889.489,963.184,28.26282,-2.234997,5.419021,5.363454,-7.59845,1.797024,-0.440473,0,0
28329.474,,887.667,962.09,28.329474,-3.312204,3.612793,3.56979,-6.881994,1.936185,-0.398941,0,0
28396.135,,886.606,960.911,28.396135,-4.474411,2.567565,2.531833,-7.006243,1.912051,-0.406144,0,0
28462.796,,885.015,958.758,28.462796,-6.610619,0.992336,0.967561,-7.57818,1.800961,-0.439298,0,0
28529.451,,886.466,959.987,28.529451,-5.364829,2.459105,2.424127,-7.788956,1.760021,-0.451517,0,0
28596.112,,885.981,958.458,28.596112,-6.87704,1.989874,1.95816,-8.8352,1.556803,-0.512166,0,0
28662.77,,884.188,958.598,28.66277,-6.720252,0.212641,0.19329,-6.913542,1.930057,-0.40077,0,0
28729.427,,883.981,961.651,28.729427,-3.650466,0.021407,0.003386,-3.653852,2.563205,-0.21181,0,0
28796.084,,882.502,966.358,28.796084,1.073319,-1.441828,-1.449671,2.52299,3.762967,0.146255,0,0
28862.742,,884.93,972.752,28.862742,7.484103,1.001936,0.977094,6.507009,4.536805,0.377204,0,0
28929.401,,884.698,975.788,28.929401,10.536886,0.785699,0.762361,9.774524,5.171472,0.566618,0,0
28996.058,,883.975,978.173,28.996058,12.938667,0.078461,0.060043,12.878624,5.774399,0.746559,0,0
29062.719,,883.489,977.895,29.062719,12.677448,-0.391778,-0.406925,13.084372,5.814363,0.758486,0,0
29129.378,,883.644,974.947,29.129378,9.746227,-0.221018,-0.237353,9.98358,5.212078,0.578736,0,0
29196.037,,884.635,974.236,29.196037,9.052005,0.785741,0.762403,8.289602,4.883048,0.480539,0,0
29262.697,,881.656,973.446,29.262697,8.278782,-2.177501,-2.180226,10.459008,5.304423,0.606296,0,0
29329.355,,885.31,972.562,29.329355,7.411557,1.492255,1.464003,5.947554,4.428139,0.344773,0,0
29396.012,,882.975,972.556,29.396012,7.422331,-0.826989,-0.839109,8.26144,4.877578,0.478906,0,0
29462.673,,884.705,976.485,29.462673,11.368104,0.918766,0.894502,10.473602,5.307258,0.607142,0,0
29529.328,,885.037,980.176,29.529328,15.075875,1.266518,1.239836,13.836039,5.960363,0.802059,0,0
29595.988,,884.106,980.059,29.595988,14.975646,0.351271,0.330955,14.644691,6.117432,0.848936,0,0
29662.646,,884.806,980.582,29.662646,15.515415,1.067022,1.041727,14.473688,6.084217,0.839023,0,0
29729.304,,884.031,978.727,29.729304,13.677183,0.307772,0.287759,13.389424,5.873614,0.776169,0,0
29795.964,,884.217,978.387,29.795964,13.35395,0.509521,0.488105,12.865845,5.771917,0.745818,0,0
29862.617,,883.473,977.865,29.862617,12.848714,-0.218732,-0.235082,13.083796,5.814251,0.758452,0,0
29929.279,,883.821,975.896,29.929279,10.896479,0.145016,0.126135,10.770344,5.364896,0.624344,0,0
29995.94,,884.363,973.132,29.99594,8.149243,0.702762,0.680002,7.469241,4.723705,0.432983,0,0
30062.594,,883.252,970.42,30.062594,5.454003,-0.392494,-0.407636,5.861639,4.411451,0.339792,0,0
30129.254,,882.131,967.93,30.129254,2.980764,-1.49775,-1.505203,4.485968,4.144247,0.260046,0,0
30195.912,,880.868,966.623,30.195912,1.690524,-2.745007,-2.743785,4.434308,4.134213,0.257052,0,0
30262.574,,880.421,964.653,30.262574,-0.262717,-3.176265,-3.172042,2.909325,3.838007,0.16865,0,0
30329.229,,880.102,963.196,30.329229,-1.702961,-3.479525,-3.473193,1.770232,3.616754,0.102618,0,0
30395.885,,881.456,961.931,30.395885,-2.951206,-2.109786,-2.112982,-0.838224,3.1101,-0.048591,0,0
30462.546,,882.382,962.751,30.462546,-2.114451,-1.168047,-1.177794,-0.936657,3.09098,-0.054297,0,0
30529.204,,878.684,960.943,30.529204,-3.905698,-4.85031,-4.834443,0.928744,3.453308,0.053838,0,0
30595.866,,878.961,960.49,30.595866,-4.341946,-4.557573,-4.543742,0.201796,3.312109,0.011698,0,0
30662.519,,879.085,965.667,30.662519,0.851804,-4.417839,-4.40498,5.256784,4.293967,0.30473,0,0
30729.18,,882.118,970.486,30.72918,5.687554,-1.369104,-1.377453,7.065007,4.645188,0.40955,0,0
